ano,rodada,time_casa,time_fora,gcasa,gfora
2014,4,bahia_ba,vitoria_ba,1,1,
2014,4,coritiba_pr,sport_pe,0,1,
2014,4,figueirense_sc,santos_sp,0,2,
2014,5,goiás_go,botafogo_rj,2,0,
2014,5,cruzeiro_mg,coritiba_pr,3,2,
2014,5,atletico_pr,chapecoense_sc,1,1,
2014,5,corinthians_sp,figueirense_sc,0,1,
2014,5,flamengo_rj,saopaulo_sp,0,2,
2014,5,gremio_rs,fluminense_rj,1,0,
2014,5,criciuma_sc,inter_rs,0,0,
2014,5,santos_sp,atletico_mg,1,2,
2014,5,vitoria_ba,palmeiras_sp,0,1,
2014,5,sport_pe,bahia_ba,1,0,
2014,6,coritiba_pr,inter_rs,1,1,
2014,6,flamengo_rj,bahia_ba,1,1,
2014,6,criciuma_sc,chapecoense_sc,1,0,
2014,6,cruzeiro_mg,sport_pe,2,0,
2014,6,fluminense_rj,saopaulo_sp,5,2,
2014,6,gremio_rs,botafogo_rj,2,1,
2014,6,corinthians_sp,atletico_pr,1,1,
2014,6,palmeiras_sp,figueirense_sc,1,0,
2014,6,goiás_go,santos_sp,2,2,
2014,6,vitoria_ba,atletico_mg,2,3,
2014,7,bahia_ba,fluminense_rj,0,1,
2014,7,saopaulo_sp,gremio_rs,1,0,
2014,7,figueirense_sc,goiás_go,0,1,
2014,7,santos_sp,flamengo_rj,0,0,
2014,7,sport_pe,corinthians_sp,1,4,
2014,7,atletico_pr,coritiba_pr,2,0,
2014,7,botafogo_rj,vitoria_ba,1,1,
2014,7,chapecoense_sc,palmeiras_sp,2,0,
2014,7,inter_rs,cruzeiro_mg,1,3,
2014,7,atletico_mg,criciuma_sc,0,0,
2014,8,sport_pe,gremio_rs,0,0,
2014,8,criciuma_sc,coritiba_pr,1,0,
2014,8,palmeiras_sp,botafogo_rj,0,2,
2014,8,goiás_go,vitoria_ba,0,0,
2014,8,inter_rs,chapecoense_sc,2,0,
2014,8,corinthians_sp,cruzeiro_mg,1,0,
2014,8,atletico_mg,fluminense_rj,2,0,
2014,8,atletico_pr,saopaulo_sp,2,2,
2014,8,flamengo_rj,figueirense_sc,1,1,
2014,8,bahia_ba,santos_sp,0,2,
2014,9,coritiba_pr,goiás_go,3,0,
2014,9,saopaulo_sp,atletico_mg,2,1,
2014,9,vitoria_ba,sport_pe,0,1,
2014,9,cruzeiro_mg,flamengo_rj,3,0,
2014,9,chapecoense_sc,bahia_ba,2,1,
2014,9,gremio_rs,palmeiras_sp,0,0,
2014,9,figueirense_sc,atletico_pr,1,3,
2014,9,fluminense_rj,inter_rs,1,1,
2014,9,santos_sp,criciuma_sc,2,0,
2014,9,botafogo_rj,corinthians_sp,1,0,
2014,10,coritiba_pr,figueirense_sc,0,2,
2014,10,gremio_rs,goiás_go,0,0,
2014,10,sport_pe,botafogo_rj,1,0,
2014,10,flamengo_rj,atletico_pr,1,2,
2014,10,bahia_ba,saopaulo_sp,0,2,
2014,10,criciuma_sc,fluminense_rj,3,2,
2014,10,corinthians_sp,inter_rs,2,1,
2014,10,santos_sp,palmeiras_sp,2,0,
2014,10,cruzeiro_mg,vitoria_ba,3,1,
2014,10,chapecoense_sc,atletico_mg,1,1,
2014,11,figueirense_sc,gremio_rs,0,1,
2014,11,saopaulo_sp,chapecoense_sc,0,1,
2014,11,atletico_mg,bahia_ba,1,1,
2014,11,botafogo_rj,coritiba_pr,1,0,
2014,11,palmeiras_sp,cruzeiro_mg,1,2,
2014,11,vitoria_ba,corinthians_sp,0,0,
2014,11,inter_rs,flamengo_rj,4,0,
2014,11,fluminense_rj,santos_sp,1,0,
2014,11,goiás_go,sport_pe,0,0,
2014,11,atletico_pr,criciuma_sc,2,0,
2014,12,cruzeiro_mg,figueirense_sc,5,0,
2014,12,santos_sp,chapecoense_sc,3,0,
2014,12,criciuma_sc,vitoria_ba,1,3,
2014,12,bahia_ba,inter_rs,0,1,
2014,12,corinthians_sp,palmeiras_sp,2,0,
2014,12,goiás_go,saopaulo_sp,2,1,
2014,12,atletico_pr,fluminense_rj,0,3,
2014,12,sport_pe,atletico_mg,2,1,
2014,12,gremio_rs,coritiba_pr,2,3,
2014,12,flamengo_rj,botafogo_rj,1,0,
2014,13,botafogo_rj,cruzeiro_mg,1,1,
2014,13,saopaulo_sp,criciuma_sc,1,1,
2014,13,vitoria_ba,gremio_rs,2,1,
2014,13,chapecoense_sc,flamengo_rj,1,0,
2014,13,figueirense_sc,sport_pe,3,0,
2014,13,palmeiras_sp,bahia_ba,1,1,
2014,13,coritiba_pr,corinthians_sp,0,0,
2014,13,fluminense_rj,goiás_go,2,0,
2014,13,atletico_mg,atletico_pr,3,1,
2014,13,inter_rs,santos_sp,1,0,
2014,14,bahia_ba,goiás_go,1,0,
2014,14,criciuma_sc,cruzeiro_mg,0,0,
2014,14,fluminense_rj,coritiba_pr,1,1,
2014,14,atletico_pr,botafogo_rj,2,0,
2014,14,flamengo_rj,sport_pe,1,0,
2014,14,inter_rs,gremio_rs,2,0,
2014,14,santos_sp,corinthians_sp,0,1,
2014,14,atletico_mg,palmeiras_sp,2,1,
2014,14,chapecoense_sc,figueirense_sc,0,1,
2014,14,saopaulo_sp,vitoria_ba,3,1,
2014,15,goiás_go,inter_rs,0,1,
2014,15,corinthians_sp,bahia_ba,1,1,
2014,15,cruzeiro_mg,santos_sp,3,0,
2014,15,coritiba_pr,flamengo_rj,0,1,
2014,15,gremio_rs,criciuma_sc,2,0,
2014,15,palmeiras_sp,saopaulo_sp,1,2,
2014,15,vitoria_ba,chapecoense_sc,0,0,
2014,15,botafogo_rj,fluminense_rj,2,0,
2014,15,figueirense_sc,atletico_mg,2,2,
2014,15,sport_pe,atletico_pr,1,1,
2014,16,figueirense_sc,botafogo_rj,1,0,
2014,16,santos_sp,atletico_pr,2,0,
2014,16,sport_pe,palmeiras_sp,2,1,
2014,16,bahia_ba,criciuma_sc,0,0,
2014,16,coritiba_pr,vitoria_ba,2,0,
2014,16,chapecoense_sc,fluminense_rj,1,0,
2014,16,flamengo_rj,atletico_mg,2,1,
2014,16,inter_rs,saopaulo_sp,0,1,
2014,16,corinthians_sp,goiás_go,5,2,
2014,16,cruzeiro_mg,gremio_rs,1,0,
2014,17,atletico_mg,inter_rs,1,0,
2014,17,botafogo_rj,chapecoense_sc,1,0,
2014,17,palmeiras_sp,coritiba_pr,1,0,
2014,17,criciuma_sc,flamengo_rj,0,2,
2014,17,fluminense_rj,sport_pe,4,0,
2014,17,gremio_rs,corinthians_sp,2,1,
2014,17,saopaulo_sp,santos_sp,2,1,
2014,17,vitoria_ba,figueirense_sc,0,1,
2014,17,atletico_pr,bahia_ba,0,0,
2014,17,goiás_go,cruzeiro_mg,0,1,
2014,18,cruzeiro_mg,chapecoense_sc,4,2,
2014,18,palmeiras_sp,inter_rs,0,1,
2014,18,botafogo_rj,santos_sp,1,0,
2014,18,corinthians_sp,fluminense_rj,1,1,
2014,18,coritiba_pr,atletico_mg,0,0,
2014,18,figueirense_sc,saopaulo_sp,1,1,
2014,18,sport_pe,criciuma_sc,2,0,
2014,18,goiás_go,atletico_pr,3,1,
2014,18,gremio_rs,bahia_ba,1,0,
2014,18,vitoria_ba,flamengo_rj,1,2,
2014,19,flamengo_rj,gremio_rs,0,1,
2014,19,santos_sp,vitoria_ba,3,1,
2014,19,chapecoense_sc,goiás_go,0,0,
2014,19,atletico_mg,botafogo_rj,1,0,
2014,19,criciuma_sc,corinthians_sp,0,0,
2014,19,fluminense_rj,cruzeiro_mg,3,3,
2014,19,saopaulo_sp,sport_pe,2,0,
2014,19,atletico_pr,palmeiras_sp,1,1,
2014,19,bahia_ba,coritiba_pr,0,0,
2014,19,inter_rs,figueirense_sc,2,3,
2014,20,figueirense_sc,fluminense_rj,1,1,
2014,20,gremio_rs,atletico_pr,1,0,
2014,20,palmeiras_sp,criciuma_sc,1,0,
2014,20,sport_pe,santos_sp,3,1,
2014,20,coritiba_pr,chapecoense_sc,3,0,
2014,20,botafogo_rj,saopaulo_sp,2,4,
2014,20,goiás_go,flamengo_rj,1,0,
2014,20,vitoria_ba,inter_rs,2,0,
2014,20,corinthians_sp,atletico_mg,1,0,
2014,20,cruzeiro_mg,bahia_ba,2,1,
2014,21,chapecoense_sc,sport_pe,3,1,
2014,21,fluminense_rj,palmeiras_sp,3,0,
2014,21,santos_sp,coritiba_pr,2,1,
2014,21,bahia_ba,figueirense_sc,3,0,
2014,21,flamengo_rj,corinthians_sp,1,0,
2014,21,inter_rs,botafogo_rj,2,0,
2014,21,saopaulo_sp,cruzeiro_mg,2,0,
2014,21,atletico_mg,gremio_rs,0,0,
2014,21,atletico_pr,vitoria_ba,2,0,
2014,21,criciuma_sc,goiás_go,1,0,
2014,22,cruzeiro_mg,atletico_pr,2,0,
2014,22,vitoria_ba,fluminense_rj,3,1,
2014,22,figueirense_sc,criciuma_sc,1,1,
2014,22,sport_pe,inter_rs,0,0,
2014,22,coritiba_pr,saopaulo_sp,3,1,
2014,22,botafogo_rj,bahia_ba,2,3,
2014,22,palmeiras_sp,flamengo_rj,2,2,
2014,22,corinthians_sp,chapecoense_sc,1,1,
2014,22,goiás_go,atletico_mg,2,3,
2014,22,gremio_rs,santos_sp,0,0,
2014,23,atletico_pr,inter_rs,0,1,
2014,23,criciuma_sc,botafogo_rj,1,1,
2014,23,corinthians_sp,saopaulo_sp,3,2,
2014,23,cruzeiro_mg,atletico_mg,2,3,
2014,23,flamengo_rj,fluminense_rj,1,1,
2014,23,sport_pe,coritiba_pr,1,0,
2014,23,vitoria_ba,bahia_ba,2,1,
2014,23,goiás_go,palmeiras_sp,6,0,
2014,23,gremio_rs,chapecoense_sc,1,0,
2014,23,santos_sp,figueirense_sc,3,1,
2014,24,coritiba_pr,cruzeiro_mg,1,2,
2014,24,inter_rs,criciuma_sc,3,0,
2014,24,bahia_ba,sport_pe,1,0,
2014,24,chapecoense_sc,atletico_pr,3,0,
2014,24,figueirense_sc,corinthians_sp,1,0,
2014,24,fluminense_rj,gremio_rs,0,0,
2014,24,saopaulo_sp,flamengo_rj,2,2,
2014,24,palmeiras_sp,vitoria_ba,2,0,
2014,24,botafogo_rj,goiás_go,1,0,
2014,24,atletico_mg,santos_sp,3,2,
2014,25,chapecoense_sc,criciuma_sc,1,1,
2014,25,sport_pe,cruzeiro_mg,0,0,
2014,25,saopaulo_sp,fluminense_rj,1,3,
2014,25,atletico_mg,vitoria_ba,2,0,
2014,25,atletico_pr,corinthians_sp,1,0,
2014,25,bahia_ba,flamengo_rj,2,1,
2014,25,botafogo_rj,gremio_rs,0,2,
2014,25,figueirense_sc,palmeiras_sp,3,1,
2014,25,inter_rs,coritiba_pr,4,2,
2014,25,santos_sp,goiás_go,2,0,
2014,26,palmeiras_sp,chapecoense_sc,4,2,
2014,26,coritiba_pr,atletico_pr,1,0,
2014,26,flamengo_rj,santos_sp,0,1,
2014,26,fluminense_rj,bahia_ba,1,1,
2014,26,gremio_rs,saopaulo_sp,0,1,
2014,26,vitoria_ba,botafogo_rj,2,1,
2014,26,corinthians_sp,sport_pe,3,0,
2014,26,criciuma_sc,atletico_mg,3,1,
2014,26,cruzeiro_mg,inter_rs,2,1,
2014,26,goiás_go,figueirense_sc,1,0,
2014,27,botafogo_rj,palmeiras_sp,0,1,
2014,27,coritiba_pr,criciuma_sc,1,0,
2014,27,saopaulo_sp,atletico_pr,1,0,
2014,27,vitoria_ba,goiás_go,2,2,
2014,27,cruzeiro_mg,corinthians_sp,0,1,
2014,27,figueirense_sc,flamengo_rj,1,2,
2014,27,gremio_rs,sport_pe,2,0,
2014,27,fluminense_rj,atletico_mg,0,0,
2014,27,santos_sp,bahia_ba,1,0,
2014,27,chapecoense_sc,inter_rs,5,0,
2014,28,corinthians_sp,botafogo_rj,1,1,
2014,28,goiás_go,coritiba_pr,3,0,
2014,28,palmeiras_sp,gremio_rs,2,1,
2014,28,atletico_mg,saopaulo_sp,1,0,
2014,28,bahia_ba,chapecoense_sc,0,1,
2014,28,flamengo_rj,cruzeiro_mg,3,0,
2014,28,inter_rs,fluminense_rj,2,1,
2014,28,atletico_pr,figueirense_sc,3,0,
2014,28,criciuma_sc,santos_sp,3,0,
2014,28,sport_pe,vitoria_ba,1,2,
2014,29,fluminense_rj,criciuma_sc,4,2,
2014,29,goiás_go,gremio_rs,0,0,
2014,29,saopaulo_sp,bahia_ba,2,1,
2014,29,atletico_mg,chapecoense_sc,1,0,
2014,29,inter_rs,corinthians_sp,1,2,
2014,29,atletico_pr,flamengo_rj,2,1,
2014,29,figueirense_sc,coritiba_pr,4,0,
2014,29,palmeiras_sp,santos_sp,1,3,
2014,29,botafogo_rj,sport_pe,1,1,
2014,29,vitoria_ba,cruzeiro_mg,0,1,
2014,30,bahia_ba,atletico_mg,1,1,
2014,30,corinthians_sp,vitoria_ba,2,1,
2014,30,criciuma_sc,atletico_pr,0,1,
2014,30,cruzeiro_mg,palmeiras_sp,1,1,
2014,30,flamengo_rj,inter_rs,2,0,
2014,30,coritiba_pr,botafogo_rj,2,0,
2014,30,gremio_rs,figueirense_sc,1,0,
2014,30,chapecoense_sc,saopaulo_sp,0,0,
2014,30,santos_sp,fluminense_rj,0,1,
2014,30,sport_pe,goiás_go,0,1,
2014,31,figueirense_sc,cruzeiro_mg,1,1,
2014,31,fluminense_rj,atletico_pr,2,1,
2014,31,palmeiras_sp,corinthians_sp,1,1,
2014,31,atletico_mg,sport_pe,3,2,
2014,31,chapecoense_sc,santos_sp,1,1,
2014,31,coritiba_pr,gremio_rs,1,1,
2014,31,vitoria_ba,criciuma_sc,3,1,
2014,31,botafogo_rj,flamengo_rj,2,1,
2014,31,inter_rs,bahia_ba,2,0,
2014,31,saopaulo_sp,goiás_go,3,0,
2014,32,goiás_go,fluminense_rj,0,2,
2014,32,gremio_rs,vitoria_ba,1,0,
2014,32,corinthians_sp,coritiba_pr,2,2,
2014,32,criciuma_sc,saopaulo_sp,1,2,
2014,32,cruzeiro_mg,botafogo_rj,2,1,
2014,32,santos_sp,inter_rs,1,2,
2014,32,sport_pe,figueirense_sc,1,0,
2014,32,atletico_pr,atletico_mg,1,0,
2014,32,flamengo_rj,chapecoense_sc,3,0,
2014,32,bahia_ba,palmeiras_sp,0,1,
2014,33,coritiba_pr,fluminense_rj,1,0,
2014,33,palmeiras_sp,atletico_mg,0,2,
2014,33,botafogo_rj,atletico_pr,0,2,
2014,33,figueirense_sc,chapecoense_sc,1,0,
2014,33,gremio_rs,inter_rs,4,1,
2014,33,sport_pe,flamengo_rj,2,2,
2014,33,vitoria_ba,saopaulo_sp,1,2,
2014,33,corinthians_sp,santos_sp,1,0,
2014,33,cruzeiro_mg,criciuma_sc,3,1,
2014,33,goiás_go,bahia_ba,3,0,
2014,34,fluminense_rj,botafogo_rj,1,0,
2014,34,criciuma_sc,gremio_rs,0,3,
2014,34,bahia_ba,corinthians_sp,1,2,
2014,34,atletico_pr,sport_pe,0,1,
2014,34,flamengo_rj,coritiba_pr,3,2,
2014,34,inter_rs,goiás_go,1,0,
2014,34,santos_sp,cruzeiro_mg,0,1,
2014,34,atletico_mg,figueirense_sc,1,1,
2014,34,chapecoense_sc,vitoria_ba,0,1,
2014,34,saopaulo_sp,palmeiras_sp,2,0,
2014,35,saopaulo_sp,inter_rs,1,1,
2014,35,atletico_pr,santos_sp,1,1,
2014,35,botafogo_rj,figueirense_sc,0,1,
2014,35,criciuma_sc,bahia_ba,0,1,
2014,35,goiás_go,corinthians_sp,0,1,
2014,35,vitoria_ba,coritiba_pr,1,1,
2014,35,palmeiras_sp,sport_pe,0,2,
2014,35,atletico_mg,flamengo_rj,4,0,
2014,35,fluminense_rj,chapecoense_sc,1,4,
2014,35,gremio_rs,cruzeiro_mg,1,2,
2014,36,inter_rs,atletico_mg,2,1,
2014,36,bahia_ba,atletico_pr,1,2,
2014,36,cruzeiro_mg,goiás_go,2,1,
2014,36,figueirense_sc,vitoria_ba,2,0,
2014,36,flamengo_rj,criciuma_sc,1,1,
2014,36,santos_sp,saopaulo_sp,0,1,
2014,36,sport_pe,fluminense_rj,2,2,
2014,36,corinthians_sp,gremio_rs,1,0,
2014,36,chapecoense_sc,botafogo_rj,2,0,
2014,36,coritiba_pr,palmeiras_sp,2,0,
2014,37,criciuma_sc,sport_pe,2,2,
2014,37,inter_rs,palmeiras_sp,3,1,
2014,37,flamengo_rj,vitoria_ba,4,0,
2014,37,chapecoense_sc,cruzeiro_mg,1,1,
2014,37,fluminense_rj,corinthians_sp,5,2,
2014,37,santos_sp,botafogo_rj,2,0,
2014,37,saopaulo_sp,figueirense_sc,1,1,
2014,37,atletico_mg,coritiba_pr,1,2,
2014,37,atletico_pr,goiás_go,1,0,
2014,37,bahia_ba,gremio_rs,1,0,
2014,38,corinthians_sp,criciuma_sc,2,1,
2014,38,figueirense_sc,inter_rs,1,2,
2014,38,botafogo_rj,atletico_mg,0,0,
2014,38,coritiba_pr,bahia_ba,3,2,
2014,38,cruzeiro_mg,fluminense_rj,2,1,
2014,38,goiás_go,chapecoense_sc,4,2,
2014,38,gremio_rs,flamengo_rj,1,1,
2014,38,vitoria_ba,santos_sp,0,1,
2014,38,palmeiras_sp,atletico_pr,1,1,
2014,38,sport_pe,saopaulo_sp,1,0,
2015,1,chapecoense_sc,coritiba_pr,2,1,
2015,1,palmeiras_sp,atletico_mg,2,2,
2015,1,fluminense_rj,joinville_sc,1,0,
2015,1,gremio_rs,pontepreta_sp,3,3,
2015,1,atletico_pr,inter_rs,3,0,
2015,1,cruzeiro_mg,corinthians_sp,0,1,
2015,1,saopaulo_sp,flamengo_rj,2,1,
2015,1,sport_pe,figueirense_sc,4,1,
2015,1,avai_sc,santos_sp,1,1,
2015,1,vasco_rj,goiás_go,0,0,
2015,2,coritiba_pr,gremio_rs,2,0,
2015,2,goiás_go,atletico_pr,2,0,
2015,2,corinthians_sp,chapecoense_sc,1,0,
2015,2,figueirense_sc,vasco_rj,0,0,
2015,2,atletico_mg,fluminense_rj,4,1,
2015,2,flamengo_rj,sport_pe,2,2,
2015,2,santos_sp,cruzeiro_mg,1,0,
2015,2,inter_rs,avai_sc,1,0,
2015,2,joinville_sc,palmeiras_sp,0,0,
2015,2,pontepreta_sp,saopaulo_sp,1,0,
2015,3,saopaulo_sp,joinville_sc,3,0,
2015,3,vasco_rj,inter_rs,1,1,
2015,3,gremio_rs,figueirense_sc,1,0,
2015,3,palmeiras_sp,goiás_go,0,1,
2015,3,atletico_pr,atletico_mg,1,0,
2015,3,avai_sc,flamengo_rj,2,1,
2015,3,chapecoense_sc,santos_sp,1,0,
2015,3,fluminense_rj,corinthians_sp,0,0,
2015,3,cruzeiro_mg,pontepreta_sp,1,1,
2015,3,sport_pe,coritiba_pr,1,0,
2015,4,coritiba_pr,avai_sc,1,2,
2015,4,pontepreta_sp,chapecoense_sc,3,1,
2015,4,joinville_sc,atletico_pr,1,2,
2015,4,santos_sp,sport_pe,2,2,
2015,4,atletico_mg,vasco_rj,3,0,
2015,4,corinthians_sp,palmeiras_sp,0,2,
2015,4,goiás_go,gremio_rs,1,1,
2015,4,inter_rs,saopaulo_sp,0,0,
2015,4,figueirense_sc,cruzeiro_mg,2,1,
2015,4,flamengo_rj,fluminense_rj,2,3,
2015,5,atletico_pr,figueirense_sc,1,0,
2015,5,chapecoense_sc,joinville_sc,2,0,
2015,5,vasco_rj,pontepreta_sp,0,3,
2015,5,saopaulo_sp,santos_sp,3,2,
2015,5,avai_sc,atletico_mg,1,4,
2015,5,cruzeiro_mg,flamengo_rj,1,0,
2015,5,gremio_rs,corinthians_sp,3,1,
2015,5,fluminense_rj,coritiba_pr,2,0,
2015,5,palmeiras_sp,inter_rs,1,1,
2015,5,sport_pe,goiás_go,1,0,
2015,6,atletico_mg,cruzeiro_mg,1,3,
2015,6,flamengo_rj,chapecoense_sc,1,0,
2015,6,santos_sp,pontepreta_sp,2,2,
2015,6,atletico_pr,vasco_rj,2,0,
2015,6,joinville_sc,corinthians_sp,0,1,
2015,6,saopaulo_sp,gremio_rs,2,0,
2015,6,inter_rs,coritiba_pr,2,0,
2015,6,figueirense_sc,palmeiras_sp,2,1,
2015,6,fluminense_rj,sport_pe,0,0,
2015,6,goiás_go,avai_sc,0,1,
2015,7,atletico_mg,santos_sp,2,2,
2015,7,chapecoense_sc,saopaulo_sp,0,1,
2015,7,corinthians_sp,inter_rs,2,1,
2015,7,coritiba_pr,flamengo_rj,0,1,
2015,7,sport_pe,joinville_sc,2,1,
2015,7,vasco_rj,cruzeiro_mg,1,3,
2015,7,pontepreta_sp,goiás_go,0,0,
2015,7,avai_sc,figueirense_sc,1,1,
2015,7,gremio_rs,atletico_pr,2,1,
2015,7,palmeiras_sp,fluminense_rj,2,1,
2015,8,figueirense_sc,inter_rs,0,0,
2015,8,flamengo_rj,atletico_mg,0,2,
2015,8,santos_sp,corinthians_sp,1,0,
2015,8,sport_pe,vasco_rj,2,1,
2015,8,gremio_rs,palmeiras_sp,1,0,
2015,8,cruzeiro_mg,chapecoense_sc,0,1,
2015,8,atletico_pr,coritiba_pr,2,2,
2015,8,joinville_sc,goiás_go,2,1,
2015,8,saopaulo_sp,avai_sc,1,1,
2015,8,fluminense_rj,pontepreta_sp,2,0,
2015,9,avai_sc,gremio_rs,1,2,
2015,9,chapecoense_sc,sport_pe,1,1,
2015,9,corinthians_sp,figueirense_sc,2,1,
2015,9,atletico_mg,joinville_sc,1,0,
2015,9,coritiba_pr,cruzeiro_mg,1,0,
2015,9,goiás_go,fluminense_rj,1,2,
2015,9,palmeiras_sp,saopaulo_sp,4,0,
2015,9,pontepreta_sp,atletico_pr,2,1,
2015,9,inter_rs,santos_sp,1,0,
2015,9,vasco_rj,flamengo_rj,1,0,
2015,10,sport_pe,inter_rs,3,0,
2015,10,vasco_rj,avai_sc,1,0,
2015,10,atletico_mg,coritiba_pr,2,0,
2015,10,palmeiras_sp,chapecoense_sc,2,0,
2015,10,atletico_pr,saopaulo_sp,2,1,
2015,10,gremio_rs,cruzeiro_mg,1,0,
2015,10,joinville_sc,flamengo_rj,0,1,
2015,10,corinthians_sp,pontepreta_sp,2,0,
2015,10,figueirense_sc,goiás_go,3,1,
2015,10,fluminense_rj,santos_sp,2,1,
2015,11,coritiba_pr,joinville_sc,0,0,
2015,11,chapecoense_sc,vasco_rj,1,0,
2015,11,cruzeiro_mg,atletico_pr,2,0,
2015,11,avai_sc,sport_pe,2,2,
2015,11,goiás_go,corinthians_sp,0,0,
2015,11,santos_sp,gremio_rs,1,3,
2015,11,saopaulo_sp,fluminense_rj,0,0,
2015,11,flamengo_rj,figueirense_sc,1,2,
2015,11,inter_rs,atletico_mg,1,3,
2015,11,pontepreta_sp,palmeiras_sp,0,2,
2015,12,chapecoense_sc,gremio_rs,1,0,
2015,12,coritiba_pr,pontepreta_sp,0,0,
2015,12,goiás_go,santos_sp,4,1,
2015,12,figueirense_sc,joinville_sc,0,2,
2015,12,palmeiras_sp,avai_sc,3,0,
2015,12,atletico_mg,sport_pe,2,1,
2015,12,inter_rs,flamengo_rj,1,2,
2015,12,vasco_rj,saopaulo_sp,0,4,
2015,12,corinthians_sp,atletico_pr,2,0,
2015,12,fluminense_rj,cruzeiro_mg,1,0,
2015,13,gremio_rs,vasco_rj,2,0,
2015,13,santos_sp,figueirense_sc,3,0,
2015,13,pontepreta_sp,atletico_mg,0,2,
2015,13,saopaulo_sp,coritiba_pr,3,1,
2015,13,atletico_pr,fluminense_rj,1,2,
2015,13,cruzeiro_mg,goiás_go,1,0,
2015,13,flamengo_rj,corinthians_sp,0,3,
2015,13,joinville_sc,inter_rs,0,2,
2015,13,avai_sc,chapecoense_sc,2,1,
2015,13,sport_pe,palmeiras_sp,2,2,
2015,14,flamengo_rj,gremio_rs,1,0,
2015,14,inter_rs,goiás_go,2,1,
2015,14,corinthians_sp,atletico_mg,1,0,
2015,14,atletico_pr,chapecoense_sc,1,0,
2015,14,figueirense_sc,coritiba_pr,0,0,
2015,14,fluminense_rj,vasco_rj,1,2,
2015,14,palmeiras_sp,santos_sp,1,0,
2015,14,sport_pe,saopaulo_sp,2,0,
2015,14,cruzeiro_mg,avai_sc,1,1,
2015,14,joinville_sc,pontepreta_sp,1,1,
2015,15,avai_sc,atletico_pr,1,2,
2015,15,gremio_rs,sport_pe,1,1,
2015,15,atletico_mg,figueirense_sc,1,0,
2015,15,chapecoense_sc,fluminense_rj,2,1,
2015,15,santos_sp,joinville_sc,2,0,
2015,15,coritiba_pr,corinthians_sp,1,1,
2015,15,goiás_go,flamengo_rj,0,1,
2015,15,pontepreta_sp,inter_rs,0,0,
2015,15,saopaulo_sp,cruzeiro_mg,1,0,
2015,15,vasco_rj,palmeiras_sp,1,4,
2015,16,atletico_mg,saopaulo_sp,3,1,
2015,16,corinthians_sp,vasco_rj,3,0,
2015,16,fluminense_rj,gremio_rs,1,0,
2015,16,coritiba_pr,goiás_go,1,1,
2015,16,palmeiras_sp,atletico_pr,0,1,
2015,16,figueirense_sc,pontepreta_sp,3,1,
2015,16,flamengo_rj,santos_sp,2,2,
2015,16,inter_rs,chapecoense_sc,0,0,
2015,16,joinville_sc,avai_sc,2,0,
2015,16,sport_pe,cruzeiro_mg,0,0,
2015,17,avai_sc,fluminense_rj,1,0,
2015,17,santos_sp,coritiba_pr,3,0,
2015,17,atletico_pr,sport_pe,1,1,
2015,17,vasco_rj,joinville_sc,0,0,
2015,17,cruzeiro_mg,palmeiras_sp,2,1,
2015,17,goiás_go,atletico_mg,0,0,
2015,17,pontepreta_sp,flamengo_rj,1,0,
2015,17,saopaulo_sp,corinthians_sp,1,1,
2015,17,chapecoense_sc,figueirense_sc,2,2,
2015,17,gremio_rs,inter_rs,5,0,
2015,18,coritiba_pr,palmeiras_sp,2,1,
2015,18,flamengo_rj,atletico_pr,3,2,
2015,18,goiás_go,chapecoense_sc,0,0,
2015,18,santos_sp,vasco_rj,1,0,
2015,18,corinthians_sp,sport_pe,4,3,
2015,18,figueirense_sc,saopaulo_sp,0,2,
2015,18,inter_rs,fluminense_rj,1,0,
2015,18,pontepreta_sp,avai_sc,2,0,
2015,18,atletico_mg,gremio_rs,0,2,
2015,18,joinville_sc,cruzeiro_mg,3,0,
2015,19,atletico_pr,santos_sp,0,0,
2015,19,vasco_rj,coritiba_pr,0,1,
2015,19,saopaulo_sp,goiás_go,0,3,
2015,19,palmeiras_sp,flamengo_rj,4,2,
2015,19,avai_sc,corinthians_sp,1,2,
2015,19,cruzeiro_mg,inter_rs,0,0,
2015,19,fluminense_rj,figueirense_sc,2,1,
2015,19,sport_pe,pontepreta_sp,1,1,
2015,19,chapecoense_sc,atletico_mg,2,1,
2015,19,gremio_rs,joinville_sc,2,1,
2015,20,goiás_go,vasco_rj,3,0,
2015,20,santos_sp,avai_sc,5,2,
2015,20,figueirense_sc,sport_pe,2,1,
2015,20,coritiba_pr,chapecoense_sc,1,0,
2015,20,pontepreta_sp,gremio_rs,0,0,
2015,20,corinthians_sp,cruzeiro_mg,3,0,
2015,20,flamengo_rj,saopaulo_sp,2,1,
2015,20,inter_rs,atletico_pr,2,0,
2015,20,joinville_sc,fluminense_rj,2,1,
2015,20,atletico_mg,palmeiras_sp,2,1,
2015,21,vasco_rj,figueirense_sc,0,1,
2015,21,saopaulo_sp,pontepreta_sp,3,0,
2015,21,avai_sc,inter_rs,3,0,
2015,21,gremio_rs,coritiba_pr,0,0,
2015,21,chapecoense_sc,corinthians_sp,1,3,
2015,21,fluminense_rj,atletico_mg,1,2,
2015,21,palmeiras_sp,joinville_sc,3,2,
2015,21,sport_pe,flamengo_rj,0,1,
2015,21,atletico_pr,goiás_go,3,0,
2015,21,cruzeiro_mg,santos_sp,0,1,
2015,22,inter_rs,vasco_rj,6,0,
